Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,pIC50,Standardized Smiles,Molecule
CHEMBL1946847,,None,335.37,0,2.81,1f,CNc1nc(N/N=C/c2ccc(O)cc2)nc(Nc2ccccc2)n1,IC50,'=',30700.0,nM,4.51,No Comment,,UO_0000065,13.46,0.25,1.70,4.20,0,CHEMBL1947771,Inhibition of EGFR T790M/L858R mutant expressed using baculovirus expression system by ELISA,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,P00533,"L858R,T790M",CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1944545,1,Scientific Literature,Bioorg Med Chem Lett,2012.0,None,,,4.5129,CNc1nc(N/N=C/c2ccc(O)cc2)nc(Nc2ccccc2)n1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B934900>
CHEMBL3947759,,None,475.94,1,5.02,6a,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCn4ccnc4)cc3)ncc2Cl)c1,IC50,'=',106.0,nM,6.97,No Comment,,UO_0000065,14.65,0.28,1.95,6.58,0,CHEMBL3861200,Inhibition of human recombinant N-terminal GST-tagged EGFR T790M/L858R double mutant cytoplasmic domain (695 end residues) autophosphorylation expressed in baculovirus infected Sf9 insect cells by ADP-Glo luminescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,P00533,"L858R,T790M",CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL3860065,1,Scientific Literature,Bioorg Med Chem,2016.0,CHEMBL3308860,,,6.9747,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCn4ccnc4)cc3)ncc2Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B934B30>
CHEMBL3903063,,None,499.49,0,3.83,6g,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(NC(=O)Cn4ccnc4)cc3)ncc2[N+](=O)[O-])c1,IC50,'=',118.7,nM,6.93,No Comment,,UO_0000065,13.87,0.26,3.10,4.10,0,CHEMBL3861200,Inhibition of human recombinant N-terminal GST-tagged EGFR T790M/L858R double mutant cytoplasmic domain (695 end residues) autophosphorylation expressed in baculovirus infected Sf9 insect cells by ADP-Glo luminescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,P00533,"L858R,T790M",CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL3860065,1,Scientific Literature,Bioorg Med Chem,2016.0,CHEMBL3308860,,,6.9255,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(NC(=O)Cn4ccnc4)cc3)ncc2[N+](=O)[O-])c1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B934BA0>
CHEMBL1812556,,None,475.35,1,5.80,27,COc1cccc(/C=C/C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)c1,IC50,'=',6020.0,nM,5.22,No Comment,,UO_0000065,10.98,0.23,-0.58,6.86,0,CHEMBL1816084,Inhibition of recombinant EGFR expressed in baculovirus infected Sf9 cells after 1 hr by DELFIA/time-resolved fluorimetry assay,B,BAO_0000219,cell-based format,None,None,None,Sf9,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1811883,1,Scientific Literature,Bioorg Med Chem,2011.0,CHEMBL3308860,,,5.2204,COc1cccc(/C=C/C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B934CF0>
CHEMBL4470431,,None,400.33,1,6.91,7e,Clc1ccc(COC(c2cccs2)c2cc3ccccc3nc2Cl)cc1,IC50,'=',3660.0,nM,5.44,No Comment,,UO_0000065,13.58,0.29,-1.47,24.58,0,CHEMBL4399534,Inhibition of EGFR-TK in human MCF7 cells overexpressing EGFR incubated for 18 to 24 hrs by kinase assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,MCF7,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL4396926,1,Scientific Literature,Bioorg Med Chem,2019.0,CHEMBL3308403,,,5.4365,Clc1ccc(COC(c2cccs2)c2cc3ccccc3nc2Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B934DD0>
CHEMBL3263959,,None,654.74,2,5.24,2,COc1cc2c(Oc3ccc(NC(=O)c4c(C)n(C)n(-c5ccccc5)c4=O)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,IC50,'=',7670.0,nM,5.12,No Comment,,UO_0000065,7.81,0.15,-0.12,4.96,0,CHEMBL3266279,Inhibition of recombinant EGFR (unknown origin) using poly-GT peptide as substrate by Transcreener assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL3259680,1,Scientific Literature,ACS Med Chem Lett,2014.0,None,,,5.1152,COc1cc2c(Oc3ccc(NC(=O)c4c(C)n(C)n(-c5ccccc5)c4=O)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B934E40>
CHEMBL3355873,,None,458.84,0,4.36,15a,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCn1ccnc1[N+](=O)[O-],IC50,'=',3.05,nM,8.52,No Comment,,UO_0000065,18.56,0.36,4.16,7.26,0,CHEMBL3372999,Inhibition of wild type EGFR (unknown origin) by Z'-Lyte kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL3351739,1,Scientific Literature,Eur J Med Chem,2015.0,None,,,8.5157,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCn1ccnc1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x000001B30B934EB0>
CHEMBL3355874,,None,472.86,0,4.75,15b,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCn1ccnc1[N+](=O)[O-],IC50,'=',0.89,nM,9.05,No Comment,,UO_0000065,19.14,0.37,4.30,7.72,0,CHEMBL3372999,Inhibition of wild type EGFR (unknown origin) by Z'-Lyte kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL3351739,1,Scientific Literature,Eur J Med Chem,2015.0,None,,,9.0506,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCn1ccnc1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x000001B30B934F20>
CHEMBL3355878,,None,499.33,0,4.72,15f,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCCn1ccnc1[N+](=O)[O-],IC50,'=',0.66,nM,9.18,No Comment,,UO_0000065,18.39,0.39,4.46,7.83,0,CHEMBL3372999,Inhibition of wild type EGFR (unknown origin) by Z'-Lyte kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL3351739,1,Scientific Literature,Eur J Med Chem,2015.0,None,,,9.1805,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCCn1ccnc1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x000001B30B934F90>
CHEMBL3355880,,None,458.48,0,4.33,15h,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCn4ccnc4[N+](=O)[O-])cc23)c1,IC50,'=',0.56,nM,9.25,No Comment,,UO_0000065,20.18,0.37,4.92,7.89,0,CHEMBL3372999,Inhibition of wild type EGFR (unknown origin) by Z'-Lyte kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL3351739,1,Scientific Literature,Eur J Med Chem,2015.0,None,,,9.2518,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCn4ccnc4[N+](=O)[O-])cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B935000>
CHEMBL3355890,,None,513.35,2,5.03,15r,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCCn1c([N+](=O)[O-])cnc1C,IC50,'=',1.18,nM,8.93,No Comment,,UO_0000065,17.39,0.37,3.90,7.62,0,CHEMBL3372999,Inhibition of wild type EGFR (unknown origin) by Z'-Lyte kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL3351739,1,Scientific Literature,Eur J Med Chem,2015.0,None,,,8.9281,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCCn1c([N+](=O)[O-])cnc1C,<rdkit.Chem.rdchem.Mol object at 0x000001B30B935070>
CHEMBL501050,,None,610.14,2,5.93,15l,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(Sc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCOCC1,IC50,'=',630.0,nM,6.2,No Comment,,UO_0000065,10.16,0.21,0.27,7.00,0,CHEMBL964194,Inhibition of EGFR by HTRF assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1153281,1,Scientific Literature,Bioorg Med Chem Lett,2009.0,None,,,6.2007,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(Sc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCOCC1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B935150>
CHEMBL1945649,,None,345.21,0,2.82,24,Cc1ccc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)c(Cl)n1,IC50,'=',1190.0,nM,5.92,No Comment,,UO_0000065,17.16,0.39,3.10,7.78,0,CHEMBL1949030,Inhibition of autophosphorylation of recombinant His-tagged EGFR expressed in baculovirus infected Sf9 cells after 1 hr by DELFIA/time-resolved fluorimetry assay,B,BAO_0000219,cell-based format,None,None,None,Sf9,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1944626,1,Scientific Literature,Bioorg Med Chem,2012.0,CHEMBL3308860,,,5.9245,Cc1ccc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)c(Cl)n1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9351C0>
CHEMBL109476,,None,319.36,0,4.18,37,COc1cc2ncc(C#N)c(Nc3ccc(C)cc3)c2cc1OC,IC50,'=',2754.23,nM,5.56,No Comment,,UO_0000065,17.41,0.32,1.38,8.28,0,CHEMBL1798351,Inhibition autophosphorylation of EGFR in human DiFi cells after 2 hrs by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,DiFi,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1795334,1,Scientific Literature,Eur J Med Chem,2008.0,None,,,5.56,COc1cc2ncc(C#N)c(Nc3ccc(C)cc3)c2cc1OC,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9352A0>
CHEMBL112096,,None,347.42,0,4.99,46,COc1cc2ncc(C#N)c(Nc3ccccc3C(C)C)c2cc1OC,IC50,'=',363.08,nM,6.44,No Comment,,UO_0000065,18.54,0.34,1.45,9.59,0,CHEMBL1798351,Inhibition autophosphorylation of EGFR in human DiFi cells after 2 hrs by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,DiFi,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1795334,1,Scientific Literature,Eur J Med Chem,2008.0,None,,,6.44,COc1cc2ncc(C#N)c(Nc3ccccc3C(C)C)c2cc1OC,<rdkit.Chem.rdchem.Mol object at 0x000001B30B935310>
CHEMBL263788,,None,480.37,0,4.68,81,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN(C)C,IC50,'=',794.33,nM,6.1,No Comment,,UO_0000065,12.7,0.27,1.42,6.76,0,CHEMBL1798351,Inhibition autophosphorylation of EGFR in human DiFi cells after 2 hrs by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,DiFi,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1795334,1,Scientific Literature,Eur J Med Chem,2008.0,None,,,6.1,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9353F0>
CHEMBL332497,,None,522.40,1,4.45,82,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,IC50,'=',3801.89,nM,5.42,No Comment,,UO_0000065,10.38,0.22,0.97,5.45,0,CHEMBL1798351,Inhibition autophosphorylation of EGFR in human DiFi cells after 2 hrs by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,DiFi,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1795334,1,Scientific Literature,Eur J Med Chem,2008.0,None,,,5.42,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B935460>
CHEMBL113985,,None,522.40,1,4.45,86,COc1cc(NC(=O)/C=C/CN2CCOCC2)cc2c(Nc3cccc(Br)c3)c(C#N)cnc12,IC50,'=',5370.32,nM,5.27,No Comment,,UO_0000065,10.09,0.21,0.82,5.30,0,CHEMBL1798351,Inhibition autophosphorylation of EGFR in human DiFi cells after 2 hrs by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,DiFi,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1795334,1,Scientific Literature,Eur J Med Chem,2008.0,None,,,5.27,COc1cc(NC(=O)/C=C/CN2CCOCC2)cc2c(Nc3cccc(Br)c3)c(C#N)cnc12,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9354D0>
CHEMBL169519,,None,309.37,0,2.22,4k,COc1cccc(-c2cn(C3CCNC3)c3ncnc(N)c23)c1,IC50,'=',1120.0,nM,5.95,No Comment,,UO_0000065,19.24,0.35,3.73,7.63,0,CHEMBL677878,Concentration required for inhibition of epidermal growth factor receptor (EGF-R) by tyrosine kinase enzyme activity,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1134003,1,Scientific Literature,Bioorg Med Chem Lett,2001.0,None,,,5.9508,COc1cccc(-c2cn(C3CCNC3)c3ncnc(N)c23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9355B0>
CHEMBL171545,,None,295.35,0,1.92,4h,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCNC1,IC50,'=',1530.0,nM,5.82,No Comment,,UO_0000065,19.69,0.36,3.90,6.53,0,CHEMBL677878,Concentration required for inhibition of epidermal growth factor receptor (EGF-R) by tyrosine kinase enzyme activity,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1134003,1,Scientific Literature,Bioorg Med Chem Lett,2001.0,None,,,5.8153,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCNC1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B935620>
CHEMBL114392,,None,465.92,0,4.47,"Fig 4, 25",C=C(CN1CCOCC1)C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,IC50,'=',2700.0,nM,5.57,No Comment,,UO_0000065,11.95,0.23,1.10,6.17,0,CHEMBL3616083,Inhibition of epidermal growth factor receptor kinase (unknown origin) using [33P]-ATP after 20 to 30 mins by radiometric assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL3611967,1,Scientific Literature,Eur J Med Chem,2015.0,None,,,5.5686,C=C(CN1CCOCC1)C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B935850>
CHEMBL137027,,None,306.37,0,3.80,24,CN(C)/N=N/c1ccc2ncnc(NCc3ccccc3)c2c1,IC50,'=',482.0,nM,6.32,No Comment,,UO_0000065,20.62,0.38,2.52,9.60,0,CHEMBL677833,In vitro inhibition of Epidermal growth factor receptor tyrosine kinase isolated from A431 (human carcinoma).,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1145114,1,Scientific Literature,J Med Chem,2003.0,None,,,6.317,CN(C)/N=N/c1ccc2ncnc(NCc3ccccc3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B935930>
CHEMBL137635,,None,369.43,0,4.77,18,CN(c1ccccc1)c1ncnc2ccc(N/N=N/Cc3ccccn3)cc12,IC50,'=',9300.0,nM,5.03,No Comment,,UO_0000065,13.62,0.25,0.26,6.40,0,CHEMBL677833,In vitro inhibition of Epidermal growth factor receptor tyrosine kinase isolated from A431 (human carcinoma).,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1145114,1,Scientific Literature,J Med Chem,2003.0,None,,,5.0315,CN(c1ccccc1)c1ncnc2ccc(N/N=N/Cc3ccccn3)cc12,<rdkit.Chem.rdchem.Mol object at 0x000001B30B935A10>
CHEMBL138940,,None,513.96,1,2.89,31,O=C(/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)NCCCN1CCOCC1,IC50,'=',0.61,nM,9.21,No Comment,,UO_0000065,17.93,0.35,6.32,7.59,1,CHEMBL673925,Inhibition of phosphorylation of a polyglutamic acid/tyrosine random copolymer by EGFR enzyme (from human A431 carcinoma cell vesicles),B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1134843,1,Scientific Literature,J Med Chem,2001.0,None,,,9.2147,O=C(/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)NCCCN1CCOCC1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B935A80>
CHEMBL435831,,None,590.77,2,7.17,10a,O=C(Cc1c(SSc2[nH]c3ccccc3c2CC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1,IC50,'=',38000.0,nM,4.42,No Comment,,UO_0000065,7.48,0.14,-2.75,4.92,0,CHEMBL673450,Inhibition of the tyrosine kinase activity of the human epidermal growth factor receptor (EGFR),B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1127622,1,Scientific Literature,J Med Chem,1994.0,None,,,4.4202,O=C(Cc1c(SSc2[nH]c3ccccc3c2CC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B935B60>
CHEMBL136404,,None,384.24,0,4.05,10,C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,'=',0.5,nM,9.3,No Comment,,UO_0000065,24.21,0.53,5.25,11.66,0,CHEMBL673925,Inhibition of phosphorylation of a polyglutamic acid/tyrosine random copolymer by EGFR enzyme (from human A431 carcinoma cell vesicles),B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1134843,1,Scientific Literature,J Med Chem,2001.0,None,,,9.301,C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B935C40>
CHEMBL334801,,None,498.39,0,3.09,26,CN(C)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,'=',1.1,nM,8.96,No Comment,,UO_0000065,17.98,0.38,5.87,7.99,0,CHEMBL673925,Inhibition of phosphorylation of a polyglutamic acid/tyrosine random copolymer by EGFR enzyme (from human A431 carcinoma cell vesicles),B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1134843,1,Scientific Literature,J Med Chem,2001.0,None,,,8.9586,CN(C)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B935D20>
CHEMBL123523,,None,280.33,0,2.42,7q,CN(C)c1ccccc1Nc1ncnc2cc(N)ncc12,IC50,'=',69000.0,nM,4.16,No Comment,,UO_0000065,,,,,0,CHEMBL674641,Inhibition of tyrosine phosphorylation by full length Epidermal growth factor receptor from human A431 carcinoma cells.,F,BAO_0000219,cell-based format,None,None,None,A-431,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1128730,1,Scientific Literature,J Med Chem,1995.0,CHEMBL3307523,,,4.1612,CN(C)c1ccccc1Nc1ncnc2cc(N)ncc12,<rdkit.Chem.rdchem.Mol object at 0x000001B30B935E70>
CHEMBL298931,,None,252.28,0,2.05,6b,Cc1cccc(Nc2ncnc3cnc(N)nc23)c1,IC50,'=',17.0,nM,7.77,No Comment,,UO_0000065,,,,,1,CHEMBL679947,"Inhibition of phosphorylation of phospholipase C gamma1 by Epidermal growth factor receptor, from human A431 carcinoma cell vesicles",F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1130057,1,Scientific Literature,J Med Chem,1997.0,None,,,7.7696,Cc1cccc(Nc2ncnc3cnc(N)nc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B935F50>
CHEMBL1944930,,None,397.46,0,3.69,14,O=c1c2c(-c3ccccc3)c3c(nc2nc2[nH]nc(S)n12)-c1ccccc1CC3,IC50,'=',85600.0,nM,4.07,No Comment,,UO_0000065,10.23,0.19,0.38,5.36,0,CHEMBL1947770,Inhibition of wild-type EGFR expressed using baculovirus expression system by ELISA,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1944545,1,Scientific Literature,Bioorg Med Chem Lett,2012.0,None,,,4.0675,O=c1c2c(-c3ccccc3)c3c(nc2nc2[nH]nc(S)n12)-c1ccccc1CC3,<rdkit.Chem.rdchem.Mol object at 0x000001B30B936030>
CHEMBL3416634,,None,409.87,1,5.79,50v,C#Cc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2s1,IC50,'=',71.0,nM,7.15,No Comment,,UO_0000065,17.44,0.35,1.36,15.20,0,CHEMBL3418214,Inhibition of EGFR (unknown origin) after 40 mins by scintillation proximity assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL3414443,1,Scientific Literature,Eur J Med Chem,2015.0,None,,,7.1487,C#Cc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2s1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B936110>
CHEMBL3416614,,None,321.20,0,3.46,1k,Brc1cc2c(NCc3ccncc3)ncnc2s1,IC50,'=',3883.0,nM,5.41,No Comment,,UO_0000065,16.85,0.41,1.95,10.67,0,CHEMBL3418211,Inhibition of EGFR (unknown origin) by Z'-LYTE assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL3414443,1,Scientific Literature,Eur J Med Chem,2015.0,None,,,5.4108,Brc1cc2c(NCc3ccncc3)ncnc2s1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9361F0>
CHEMBL80164,,None,428.56,1,5.58,55,Cc1cc2cc(Nc3ccnc4cc(-c5ccc(CNCCO)cc5)sc34)ccc2[nH]1,IC50,'=',1000.0,nM,6.0,No Comment,,UO_0000065,14.0,0.26,0.42,8.22,0,CHEMBL674107,Inhibitory activity against epidermal growth factor receptor,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1146693,1,Scientific Literature,Bioorg Med Chem Lett,2004.0,None,,,6.0,Cc1cc2cc(Nc3ccnc4cc(-c5ccc(CNCCO)cc5)sc34)ccc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B936260>
CHEMBL76958,,None,349.32,0,2.40,214,O=C(O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,IC50,'=',1000.0,nM,6.0,No Comment,,UO_0000065,17.18,0.34,3.60,4.85,0,CHEMBL941404,Inhibition of EGFR in human A431 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A-431,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1150213,1,Scientific Literature,J Nat Prod,1992.0,CHEMBL3307523,,,6.0,O=C(O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9362D0>
CHEMBL78280,,None,406.42,0,2.46,226,CNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C(\C)[N+](=O)[O-])cc2OC)cc1,IC50,'=',4000.0,nM,5.4,No Comment,,UO_0000065,13.28,0.26,2.94,4.32,0,CHEMBL941404,Inhibition of EGFR in human A431 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A-431,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1150213,1,Scientific Literature,J Nat Prod,1992.0,CHEMBL3307523,,,5.3979,CNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C(\C)[N+](=O)[O-])cc2OC)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B936420>
